"nest_code";"nestmix";"epy3";"CODESTART";"CODEEND";"HATCH.DAY";"END.DAY";"year";"ring";"sex";"average_31_before";"min_31_period";"max_31_period";"X60_after";"min_60";"max_60";"average_preciti_31";"XX_NA";"box";"id";"xf";"boxor";"fring";"hlf";"gs1";"mring";"hlm";"fage";"mage";"gs2";"idor";"xfblock";"eblock";"code";"ring.1";"exp";"mani";"treatment";"exp.1";"epy3.1";"sex.1";"mass2";"mass11";"mass12";"mass14";"rtars14";"pha";"pha.1";"PHA";"X";"TEMP_BROOD";"PRCP_BROOD"
"BK222013";NA;NA;2013154;2013168;64;78;2013;"1ET98104";"F";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"BK22";"BK22";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FLEAS";NA;"experimental nests";"FLEAS";NA;"F";NA;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"AL.28A2016";NA;NA;2016137;2016154;46;60;2016;"1EX14905";"M";NA;NA;NA;NA;NA;NA;NA;NA;"AL.28A";NA;NA;"AL.28A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"kontrola";"CONTROL NESTS";NA;NA;"M";2;"9.6";NA;NA;NA;NA;NA;NA;NA;13.6833333333333;2.8
"BK222013";NA;NA;2013154;2013168;64;78;2013;"1ET97588";"M";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"BK22";"BK22";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FLEAS";NA;"experimental nests";"FLEAS";NA;"M";NA;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"SP642013";NA;NA;2013147;2013161;57;71;2013;"1ET96115";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"SP64";"130107";0;"SP64";NA;NA;NA;NA;NA;NA;NA;NA;130107;NA;NA;NA;"1ET96115";NA;NA;"CONTROL NESTS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.1266666666667;13
"AL.28A2016";NA;NA;2016137;2016154;46;60;2016;"1EX14902";"F";NA;NA;NA;NA;NA;NA;NA;NA;"AL.28A";NA;NA;"AL.28A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"kontrola";"CONTROL NESTS";NA;NA;"F";1.4;"9.2";NA;NA;NA;NA;NA;NA;NA;13.6833333333333;2.8
"AL.28A2016";NA;NA;2016137;2016154;46;60;2016;"1EX14903";"M";NA;NA;NA;NA;NA;NA;NA;NA;"AL.28A";NA;NA;"AL.28A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"kontrola";"CONTROL NESTS";NA;NA;"M";1.7;"9.2";NA;NA;NA;NA;NA;NA;NA;13.6833333333333;2.8
"BK222013";NA;NA;2013154;2013168;64;78;2013;"1ET98106";"F";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"BK22";"BK22";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FLEAS";NA;"experimental nests";"FLEAS";NA;"F";NA;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"FK302013";NA;NA;2013157;2013171;67;81;2013;"1ET98165";"F";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"FK30";"FK30";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FLEAS";NA;"experimental nests";"FLEAS";NA;"F";2.2;NA;NA;NA;NA;NA;NA;NA;NA;14.58;19.7
"RO12009";NA;NA;2009142;2009156;52;66;2009;"1EP48452";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO1";"90110";1;"RO10";NA;NA;NA;NA;NA;NA;NA;NA;90111;90009;90009;"HF";"1EP48452";"bs";"3";"experimental nests";"enlarged";NA;"M";1.1;"3.6";NA;NA;NA;NA;NA;NA;NA;12.48;16.9
"RO102009";NA;NA;2009142;2009156;52;66;2009;"1EP48442";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO10";"90111";0;"RO10";NA;NA;NA;NA;NA;NA;NA;NA;90111;90009;90009;"HE";"1EP48442";"bs";"0";"CONTROL NEST";"nonmanipulated nest";NA;"M";1.4;"4.2";NA;NA;NA;NA;NA;NA;NA;12.48;16.9
"RO2A2016";NA;NA;2016134;2016154;43;57;2016;"1EX28025";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO2A";NA;NA;"RO2A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1.9;"5.3";NA;NA;NA;NA;NA;NA;NA;13.0238095238095;12.8
"RO2A2016";NA;NA;2016134;2016154;43;57;2016;"1EX28026";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO2A";NA;NA;"RO2A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1.7;"5.5";NA;NA;NA;NA;NA;NA;NA;13.0238095238095;12.8
"RO2A2016";NA;NA;2016134;2016154;43;57;2016;"1EX28024";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO2A";NA;NA;"RO2A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1.8;"5.8";NA;NA;NA;NA;NA;NA;NA;13.0238095238095;12.8
"RO2A2016";NA;NA;2016134;2016154;43;57;2016;"1EX28027";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO2A";NA;NA;"RO2A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1.9;"5.8";NA;NA;NA;NA;NA;NA;NA;13.0238095238095;12.8
"RO31B2016";NA;NA;2016139;2016154;48;62;2016;"1EX30480";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO31B";NA;NA;"RO31B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1.9;"6.3";NA;NA;NA;NA;NA;NA;NA;14.40625;0.1
"RO2A2016";NA;NA;2016134;2016154;43;57;2016;"1EX28022";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO2A";NA;NA;"RO2A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";2.1;"6.6";NA;NA;NA;NA;NA;NA;NA;13.0238095238095;12.8
"RO31B2016";NA;NA;2016139;2016154;48;62;2016;"1EX30485";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO31B";NA;NA;"RO31B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";2.4;"7.4";NA;NA;NA;NA;NA;NA;NA;14.40625;0.1
"FK44A2016";NA;NA;2016133;2016154;42;56;2016;"1EX14629";"M";NA;NA;NA;NA;NA;NA;NA;NA;"FK44A";NA;NA;"FK44A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";2.19;"7.7";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"FK44A2016";NA;NA;2016133;2016154;42;56;2016;"1EX14633";"F";NA;NA;NA;NA;NA;NA;NA;NA;"FK44A";NA;NA;"FK44A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";2.42;"7.7";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"FK44A2016";NA;NA;2016133;2016154;42;56;2016;"1EX14625";"M";NA;NA;NA;NA;NA;NA;NA;NA;"FK44A";NA;NA;"FK44A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";2.58;"7.8";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"FK44A2016";NA;NA;2016133;2016154;42;56;2016;"1EX14627";"F";NA;NA;NA;NA;NA;NA;NA;NA;"FK44A";NA;NA;"FK44A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";2.43;"7.9";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RO13B2016";NA;NA;2016133;2016154;42;56;2016;"1EX14459";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO13B";NA;NA;"RO13B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1.85;"7.94";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RO13B2016";NA;NA;2016133;2016154;42;56;2016;"1EX14454";NA;NA;NA;NA;NA;NA;NA;NA;NA;"RO13B";NA;NA;"RO13B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;NA;1.65;"7.96";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"FK44A2016";NA;NA;2016133;2016154;42;56;2016;"1EX14628";"M";NA;NA;NA;NA;NA;NA;NA;NA;"FK44A";NA;NA;"FK44A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";2.62;"8";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RO31B2016";NA;NA;2016139;2016154;48;62;2016;"1EX30481";"M";NA;NA;NA;NA;NA;NA;NA;NA;"RO31B";NA;NA;"RO31B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";2.1;"8.2";NA;NA;NA;NA;NA;NA;NA;14.40625;0.1
"RO13B2016";NA;NA;2016133;2016154;42;56;2016;"1EX14460";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RO13B";NA;NA;"RO13B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1.94;"8.78";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RO13B2016";NA;NA;2016133;2016154;42;56;2016;"1EX14457";NA;NA;NA;NA;NA;NA;NA;NA;NA;"RO13B";NA;NA;"RO13B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;NA;2;"8.91";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"FK44A2016";NA;NA;2016133;2016154;42;56;2016;"1EX14632";"M";NA;NA;NA;NA;NA;NA;NA;NA;"FK44A";NA;NA;"FK44A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";2.84;"9.1";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RO13B2016";NA;NA;2016133;2016154;42;56;2016;"1EX14455";"M";NA;NA;NA;NA;NA;NA;NA;NA;"RO13B";NA;NA;"RO13B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";1.9;"9.39";NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RO13B2016";NA;NA;2016133;2016154;42;56;2016;"1EX14458";"M";NA;NA;NA;NA;NA;NA;NA;NA;"RO13B";NA;NA;"RO13B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";2.14;NA;NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RO13B2016";NA;NA;2016133;2016154;42;56;2016;"1EX14456";"M";NA;NA;NA;NA;NA;NA;NA;NA;"RO13B";NA;NA;"RO13B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";2.25;NA;NA;NA;NA;NA;NA;NA;NA;12.8818181818182;12.8
"RUE40A2016";NA;NA;2016134;2016154;43;57;2016;"RUE40Adead";NA;NA;NA;NA;NA;NA;NA;NA;NA;"RUE40A";NA;NA;"RUE40A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.0238095238095;12.8
"OJ179A2016";NA;NA;2016138;2016154;47;61;2016;"OJ179AC";NA;NA;NA;NA;NA;NA;NA;NA;NA;"OJ179A";NA;NA;"OJ179A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"experimental nests";"HO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.0647058823529;0.1
"OJ159A2016";NA;NA;2016138;2016154;47;61;2016;"OJ159AC";NA;NA;NA;NA;NA;NA;NA;NA;NA;"OJ159A";NA;NA;"OJ159A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"experimental nests";"HO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.0647058823529;0.1
"AN15C2016";NA;NA;2016139;2016154;48;62;2016;"AN15C_B";NA;NA;NA;NA;NA;NA;NA;NA;NA;"AN15C";NA;NA;"AN15C";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"experimental nests";"HO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.40625;0.1
"BK21A2016";NA;NA;2016140;2016154;49;63;2016;"BK21A_H";NA;NA;NA;NA;NA;NA;NA;NA;NA;"BK21A";NA;NA;"BK21A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"experimental nests";"HO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.78;0.1
"RO102009";NA;NA;2009142;2009156;52;66;2009;"09NO0069";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO10";"90111";0;"RO10";NA;NA;NA;NA;NA;NA;NA;NA;90111;90009;90009;"HAF";"09NO0069";"bs";"0";"CONTROL NEST";"nonmanipulated nest";NA;"M";0.8;NA;NA;NA;NA;NA;NA;NA;NA;12.48;16.9
"SK2B2013";NA;NA;2013158;2013172;68;82;2013;"13NO0124";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"SK2B";"130094";0;"SK2B";NA;NA;NA;NA;NA;NA;NA;NA;130094;NA;NA;"HAC";"13NO0124";"fleas";"C";"experimental nests";"FLEAS";NA;NA;0.8;NA;NA;NA;NA;NA;NA;NA;NA;14.8866666666667;19.7
"AL.28A2016";NA;NA;2016137;2016154;46;60;2016;"AL.28A_A";"F";NA;NA;NA;NA;NA;NA;NA;NA;"AL.28A";NA;NA;"AL.28A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"kontrola";"CONTROL NESTS";NA;NA;"F";0.8;NA;NA;NA;NA;NA;NA;NA;NA;13.6833333333333;2.8
"RW16B2016";NA;NA;2016145;2016154;54;68;2016;"RW16BAE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"RW16B";NA;NA;"RW16B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;NA;0.8;NA;NA;NA;NA;NA;NA;NA;NA;15.84;0.1
"FO11A2016";NA;NA;2016130;2016154;39;53;2016;"FO11AB";"M";NA;NA;NA;NA;NA;NA;NA;NA;"FO11A";NA;NA;"FO11A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";0.88;NA;NA;NA;NA;NA;NA;NA;NA;12.944;12.8
"RO12009";NA;NA;2009142;2009156;52;66;2009;"09NO0063";NA;4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO1";"90110";1;"RO10";NA;NA;NA;NA;NA;NA;NA;NA;90111;90009;90009;"HAC";"09NO0063";"bs";"3";"experimental nests";"enlarged";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;12.48;16.9
"BJ242012";NA;NA;2012145;2012159;55;69;2012;"12NO0015";NA;4.816666667;-1.7;20.2;11.26083333;0;35.5;4.121666667;10.9275;"BJ24";"120021";0;"BJ24";NA;NA;NA;NA;NA;NA;NA;NA;120021;121112;121112;"HE";"12NO0015";NA;"999";"CONTROL NEST";"nonmanipulated nest";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;10.8133333333333;3.6
"PS82013";NA;NA;2013153;2013167;63;77;2013;"13NO0209";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"PS8";"130067";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"E";"13NO0209";"eggi";"OIL";"experimental nests";"HO";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;14.2466666666667;19.5
"BO62013";NA;NA;2013154;2013168;64;78;2013;"13NO0017";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"BO6";"130006";0;"BO6";NA;NA;NA;NA;NA;NA;NA;NA;130006;NA;NA;"HAG";"13NO0017";"fleas";"C";"experimental nests";"FLEAS";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"FO4C2013";NA;NA;2013154;2013168;64;78;2013;"NA54";"M";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"FO04C";"FO04C";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FLEAS";NA;"experimental nests";"FLEAS";NA;"M";0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"FO4C2013";NA;NA;2013154;2013168;64;78;2013;"13NO0041";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"FO4C";"130027";0;"FO4C";NA;NA;NA;NA;NA;NA;NA;NA;130027;NA;NA;"DAC";"13NO0041";"fleas";"F";"experimental nests";"FLEAS";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"FP742013";NA;NA;2013154;2013168;64;78;2013;"13NO0061";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"FP74";"130044";0;"FP74";NA;NA;NA;NA;NA;NA;NA;NA;130044;NA;NA;"G";"13NO0061";"fleas";"F";"experimental nests";"FLEAS";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"FP742013";NA;NA;2013154;2013168;64;78;2013;"13NO0062";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"FP74";"130044";0;"FP74";NA;NA;NA;NA;NA;NA;NA;NA;130044;NA;NA;"AB";"13NO0062";"fleas";"F";"experimental nests";"FLEAS";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"FP742013";NA;NA;2013154;2013168;64;78;2013;"NA74";"F";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"FP74";"FP74";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FLEAS";NA;"experimental nests";"FLEAS";NA;"F";0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"FP742013";NA;NA;2013154;2013168;64;78;2013;"NA75";"F";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"FP74";"FP74";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FLEAS";NA;"experimental nests";"FLEAS";NA;"F";0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"BO62013";NA;NA;2013154;2013168;64;78;2013;"NA30";"M";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"BO06A";"BO06A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"nonmanipulated";NA;"CONTROL NEST";"nonmanipulated";NA;"M";0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"SK2B2013";NA;NA;2013158;2013172;68;82;2013;"13NO0123";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"SK2B";"130094";0;"SK2B";NA;NA;NA;NA;NA;NA;NA;NA;130094;NA;NA;"HAB.";"13NO0123";"fleas";"C";"experimental nests";"FLEAS";NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;14.8866666666667;19.7
"RUE40A2016";NA;NA;2016134;2016154;43;57;2016;"RUE40AH";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RUE40A";NA;NA;"RUE40A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";0.9;NA;NA;NA;NA;NA;NA;NA;NA;13.0238095238095;12.8
"TU34A2016";NA;NA;2016139;2016154;48;62;2016;"1EX14987";NA;NA;NA;NA;NA;NA;NA;NA;NA;"TU34A";NA;NA;"TU34A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;14.40625;0.1
"AL.12A2016";NA;NA;2016141;2016154;50;64;2016;"AL.12A_A";"M";NA;NA;NA;NA;NA;NA;NA;NA;"AL.12A";NA;NA;"AL.12A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"M";0.9;NA;NA;NA;NA;NA;NA;NA;NA;15.0714285714286;0.1
"GR37A2016";NA;NA;2016131;2016154;40;54;2016;"GR37AB";"F";NA;NA;NA;NA;NA;NA;NA;NA;"GR37A";NA;NA;"GR37A";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";0.94;NA;NA;NA;NA;NA;NA;NA;NA;12.875;12.8
"RW35B2016";NA;NA;2016131;2016154;40;54;2016;"RW35BC";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RW35B";NA;NA;"RW35B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";0.95;NA;NA;NA;NA;NA;NA;NA;NA;12.875;12.8
"RO12009";NA;NA;2009142;2009156;52;66;2009;"09NO0062";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO1";"90110";0;"RO1";NA;NA;NA;NA;NA;NA;NA;NA;90110;90009;90009;"AF";"09NO0062";"bs";"3";"experimental nests";"enlarged";NA;"M";1;NA;NA;NA;NA;NA;NA;NA;NA;12.48;16.9
"OJ1832013";NA;NA;2013153;2013167;63;77;2013;"13NO0080";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"OJ183";"130058";0;"OJ183";NA;NA;NA;NA;NA;NA;NA;NA;130058;NA;NA;"AC";"13NO0080";"fleas";"C";"experimental nests";"FLEAS";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;14.2466666666667;19.5
"OJ1832013";NA;NA;2013153;2013167;63;77;2013;"NA93";"M";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"OJ183";"OJ183";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"nonmanipulated";NA;"CONTROL NEST";"nonmanipulated";NA;"M";1;NA;NA;NA;NA;NA;NA;NA;NA;14.2466666666667;19.5
"BO62013";NA;NA;2013154;2013168;64;78;2013;"13NO0023";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"BO6";"130006";1;"OJ154";NA;NA;NA;NA;NA;NA;NA;NA;130057;NA;NA;"DAF";"13NO0023";"fleas";"C";"experimental nests";"FLEAS";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"BO62013";NA;NA;2013154;2013168;64;78;2013;"NA84";"F";5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"BO06A";"OJ154";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"nonmanipulated";NA;"CONTROL NEST";"nonmanipulated";NA;"F";1;NA;NA;NA;NA;NA;NA;NA;NA;13.9466666666667;19.5
"RS182013";NA;NA;2013156;2013170;66;80;2013;"13NO0211";NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;"RS18";"130089";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"D";"13NO0211";"eggi";"OIL";"experimental nests";"HO";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;14.14;19.7
"RW22B2016";NA;NA;2016140;2016154;49;63;2016;"1EX28215";"F";NA;NA;NA;NA;NA;NA;NA;NA;"RW22B";NA;NA;"RW22B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;"F";1;NA;NA;NA;NA;NA;NA;NA;NA;14.78;0.1
"AL.40B2016";NA;NA;2016142;2016154;51;65;2016;"AL.40BA";"F";NA;NA;NA;NA;NA;NA;NA;NA;"AL.40B";NA;NA;"AL.40B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"experimental nests";"HO";NA;"F";1;NA;NA;NA;NA;NA;NA;NA;NA;15.4;0.1
"RW16B2016";NA;NA;2016145;2016154;54;68;2016;"RW16BE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"RW16B";NA;NA;"RW16B";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CONTROL NESTS";NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;15.84;0.1
"RO102009";NA;NA;2009142;2009156;52;66;2009;"09NO0064";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO10";"90111";1;"RO1";NA;NA;NA;NA;NA;NA;NA;NA;90110;90009;90009;"E";"09NO0064";"bs";"0";"CONTROL NEST";"nonmanipulated nest";NA;"F";1.1;NA;NA;NA;NA;NA;NA;NA;NA;12.48;16.9
"RO102009";NA;NA;2009142;2009156;52;66;2009;"09NO0066";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO10";"90111";0;"RO10";NA;NA;NA;NA;NA;NA;NA;NA;90111;90009;90009;"HA";"09NO0066";"bs";"0";"CONTROL NEST";"nonmanipulated nest";NA;"M";1.1;NA;NA;NA;NA;NA;NA;NA;NA;12.48;16.9
"RO102009";NA;NA;2009142;2009156;52;66;2009;"09NO0068";NA;4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO10";"90111";0;"RO10";NA;NA;NA;NA;NA;NA;NA;NA;90111;90009;90009;"HG";"09NO0068";"bs";"0";"CONTROL NEST";"nonmanipulated nest";NA;NA;1.1;NA;NA;NA;NA;NA;NA;NA;NA;12.48;16.9
