"KOD";"CODESTART";"CODEEND";"CS";"RINGM";"MAGE";"FAGE";"X4CAT";"MTARS";"MMASS";"FMASS";"FTARS";"FRING";"EPP";"LD";"EPC";"BOX";"BOX.ID";"YEAR";"GS";"FAGE2";"Brood.size";"Number.of.EPY";"procent";"TEMP_BROOD14_mean";"PRCP_BROOD14_sum";"TEMP_BROOD14_min";"TEMP_BROOD14_max";"TEMP_BROOD14_var";"PRCP_BROOD14_min";"PRCP_BROOD14_max";"PRCP_BROOD14_var";"TEMP_BROOD30_mean";"PRCP_BROOD30_sum";"TEMP_BROOD30_min";"TEMP_BROOD30_max";"TEMP_BROOD30_var";"PRCP_BROOD30_min";"PRCP_BROOD30_max";"PRCP_BROOD30_var";"PCA14_2";"PCA14_1";"PCA30_1";"PCA30_2"
"FP8A2016";2016108;2016122;8;"1EX28955";"P2";"2";"OY";16.81;11.37;10.13;16.5;"1EX28954";"WPY";31;0;"FP8A";"";2016;NA;"";NA;NA;NA;5.17333333333333;11.3;1.9;8.2;3.53352380952381;0;3.4;1.32409523809524;5.3;17.9;1.6;8.2;3.532;0;3.9;1.19513978494624;0.634044075655164;-2.26870961780011;-2.81241923866684;-0.146644619857276
"AN1A2016";2016109;2016123;8;"1EX28952";"2";"2";"YY";16.93;10.82;10.81;16.75;"1EX28953";"WPY";32;0;"AN1A";"";2016;NA;"";NA;NA;NA;5.34666666666667;9.3;1.9;9.3;4.5512380952381;0;3.4;1.23457142857143;5.54838709677419;17.9;1.9;9.3;3.54524731182796;0;3.9;1.19513978494624;0.198212361020349;-1.89390345554787;-2.5385450904111;-0.605344038938614
"BS22A2016";2016109;2016123;11;"1EX28970";"2";"2";"YY";17.19;11.21;11.32;16.24;"1EX28969";"EPP";32;1;"BS22A";"";2016;NA;"";NA;NA;NA;5.34666666666667;9.3;1.9;9.3;4.5512380952381;0;3.4;1.23457142857143;5.54838709677419;17.9;1.9;9.3;3.54524731182796;0;3.9;1.19513978494624;0.198212361020349;-1.89390345554787;-2.5385450904111;-0.605344038938614
"FP48B2016";2016109;2016123;9;"1EX50071";"P2";"2";"OY";16.42;11.58;11.1;17.21;"1EX28951";"WPY";32;0;"FP48B";"";2016;NA;"";NA;NA;NA;5.34666666666667;9.3;1.9;9.3;4.5512380952381;0;3.4;1.23457142857143;5.54838709677419;17.9;1.9;9.3;3.54524731182796;0;3.9;1.19513978494624;0.198212361020349;-1.89390345554787;-2.5385450904111;-0.605344038938614
"FON113A2016";2016110;2016124;9;"1EX28958";"2";"2";"YY";17.26;11.42;11.02;16.33;"1EX28959";"EPP";33;1;"FON113A";"";2016;NA;"";NA;NA;NA;5.43333333333333;9.3;1.9;9.3;5.00809523809524;0;3.4;1.23457142857143;5.73548387096774;17.9;1.9;9.3;3.52903225806452;0;3.9;1.19513978494624;0.131650776592391;-1.80644785729913;-2.50464647823162;-0.721386313554525
"FA6A2016";2016110;2016124;10;"1EX14344";"2";"2";"YY";17.35;11.09;10.69;15.62;"1EX29101";"WPY";33;0;"FA6A";"";2016;NA;"";NA;NA;NA;5.43333333333333;9.3;1.9;9.3;5.00809523809524;0;3.4;1.23457142857143;5.73548387096774;17.9;1.9;9.3;3.52903225806452;0;3.9;1.19513978494624;0.131650776592391;-1.80644785729913;-2.50464647823162;-0.721386313554525
"FO19B2016";2016110;2016124;10;"1EX29118";"2";"2";"YY";16.4;10.9;10.79;15.72;"1EX29119";"WPY";33;0;"FO19B";"";2016;NA;"";NA;NA;NA;5.43333333333333;9.3;1.9;9.3;5.00809523809524;0;3.4;1.23457142857143;5.73548387096774;17.9;1.9;9.3;3.52903225806452;0;3.9;1.19513978494624;0.131650776592391;-1.80644785729913;-2.50464647823162;-0.721386313554525
"GR61A2016";2016110;2016124;10;"1EX28963";"P2";"2";"OY";17.36;NA;10.52;16.08;"1EX28962";"WPY";33;0;"GR61A";"";2016;NA;"";NA;NA;NA;5.43333333333333;9.3;1.9;9.3;5.00809523809524;0;3.4;1.23457142857143;5.73548387096774;17.9;1.9;9.3;3.52903225806452;0;3.9;1.19513978494624;0.131650776592391;-1.80644785729913;-2.50464647823162;-0.721386313554525
"FP2B2016";2016110;2016124;10;"1EX14451";"P2";"2";"OY";17.19;11.71;10.98;17.15;"1EX28966";"WPY";33;0;"FP2B";"";2016;NA;"";NA;NA;NA;5.43333333333333;9.3;1.9;9.3;5.00809523809524;0;3.4;1.23457142857143;5.73548387096774;17.9;1.9;9.3;3.52903225806452;0;3.9;1.19513978494624;0.131650776592391;-1.80644785729913;-2.50464647823162;-0.721386313554525
"AN3C2016";2016113;2016127;8;"1EX28964";"P2";"P2";"OO";17.69;11.7;11.52;16.08;"1EX14177";"EPP";36;1;"AN3C";"";2016;NA;"";NA;NA;NA;6.3;5.1;1.9;11.3;9.89857142857143;0;3;0.651142857142857;6.1;17.5;1.9;11.3;5.61533333333333;0;3.9;1.20503225806452;-1.19294024196458;-0.627631194431296;-1.72072523729565;-1.08326859859855
