nest_code;nestmix;epy3;CODESTART;CODEEND;HATCH DAY;END DAY;year;ring;sex;average_31_before;min_31_period;max_31_period;60_after;min_60;max_60;average_preciti_31;XX_NA;box;id;xf;boxor;fring;hlf;gs1;mring;hlm;fage;mage;gs2;idor;xfblock;eblock;code;ring;exp;mani;treatment;exp;epy3;sex;mass2;mass11;mass12;mass14;rtars14;pha;pha;PHA;
AN242013;NA;NA;2013150;2013164;60;74;2013;1ET96028;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;AN24;130004;0;AN24;NA;NA;NA;NA;NA;NA;NA;NA;130004;NA;NA;D;1ET96028;cs;eggsamp;experimental nests;HO;NA;NA;NA;NA;NA;12.3;17.05;NA;NA;NA;
FKN7A2016;NA;NA;2016139;2016154;48;62;2016;1EX14082;M;NA;NA;NA;NA;NA;NA;NA;NA;FKN7A;NA;NA;FKN7A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;1.4;NA;NA;NA;17.05;NA;NA;NA;
RW172013;NA;NA;2013151;2013165;61;75;2013;1ET96049;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RW17;130091;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1ET96049;eggi;OIL;experimental nests;HO;NA;NA;1.01;NA;NA;11.5;17.06;NA;NA;NA;
FK14C2016;NA;NA;2016147;2016154;56;70;2016;1EX30262;M;NA;NA;NA;NA;NA;NA;NA;NA;FK14C;NA;NA;FK14C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;3;NA;NA;11.6;17.06;NA;NA;NA;
HA22013;NA;NA;2013156;2013170;66;80;2013;1ET97408;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;HA2;130051;0;HA2;NA;NA;NA;NA;NA;NA;NA;NA;130051;NA;NA;NA;1ET97408;bsjs;0;CONTROL NEST;nonmanipulated nest;NA;NA;NA;NA;NA;11.9;17.06;NA;NA;NA;
FP59B2016;NA;NA;2016141;2016154;50;64;2016;1EX28406;M;NA;NA;NA;NA;NA;NA;NA;NA;FP59B;NA;NA;FP59B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.3;NA;NA;NA;17.06;NA;NA;NA;
OG272013;NA;NA;2013152;2013166;62;76;2013;1ET96181;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;OG27;130116;0;OG27;NA;NA;NA;NA;NA;NA;NA;NA;130116;NA;NA;NA;1ET96181;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;11.15;17.07;NA;NA;NA;
FK8A2016;NA;NA;2016141;2016154;50;64;2016;1EX28263;F;NA;NA;NA;NA;NA;NA;NA;NA;FK8A;NA;NA;FK8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;kontrola;experimental nests;NA;NA;F;2.4;NA;NA;11.7;17.07;NA;NA;NA;
FK352013;NA;NA;2013153;2013167;63;77;2013;1ET97182;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FK35;130020;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1ET97182;eggi;OIL;experimental nests;HO;NA;NA;2.1;NA;NA;12.2;17.07;NA;NA;NA;
FA30A2016;NA;NA;2016146;2016154;55;69;2016;1EX30237;NA;NA;NA;NA;NA;NA;NA;NA;NA;FA30A;NA;NA;FA30A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;2.3;NA;NA;NA;17.07;NA;NA;NA;
SP872013;NA;NA;2013153;2013167;63;77;2013;1ET97103;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP87;130115;0;SP87;NA;NA;NA;NA;NA;NA;NA;NA;130115;NA;NA;NA;1ET97103;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;11.22;17.08;NA;NA;NA;
RU142A2015;NA;NA;NA;NA;NA;NA;2015;1ET97912;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;RU142A;NA;NA;RU142A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;3.2;11.3;NA;11.65;17.08;NA;NA;NA;
HA122013;NA;NA;2013156;2013170;66;80;2013;1ET97427;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;HA12;130050;0;HA12;NA;NA;NA;NA;NA;NA;NA;NA;130050;NA;NA;NA;1ET97427;bsjs;+3;experimental nests;enlarged;NA;NA;NA;NA;NA;11.71;17.08;NA;NA;NA;
FP59B2016;NA;NA;2016141;2016154;50;64;2016;1EX28410;F;NA;NA;NA;NA;NA;NA;NA;NA;FP59B;NA;NA;FP59B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.3;NA;NA;NA;17.08;NA;NA;NA;
SP1442013;NA;NA;NA;NA;NA;NA;2013;1ET97030;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP144;130128;0;SP144;NA;NA;NA;NA;NA;NA;NA;NA;130128;NA;NA;NA;1ET97030;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;8.6;17.09;NA;NA;NA;
RU312013;NA;NA;2013151;2013165;61;75;2013;1ET50612;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RU31;130119;0;RU31;NA;NA;NA;NA;NA;NA;NA;NA;130119;NA;NA;NA;1ET50612;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;11.86;17.09;NA;NA;NA;
FKII8A2016;NA;NA;2016137;2016154;46;60;2016;1EX14914;F;NA;NA;NA;NA;NA;NA;NA;NA;FKII8A;NA;NA;FKII8A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.6;NA;NA;NA;17.09;NA;NA;NA;
OJ155B2015;NA;NA;2015140;2015154;NA;NA;2015;1EX15484;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;OJ155B;NA;NA;OJ155B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;NA;1.7;7.8;NA;9.9;17.1;NA;NA;NA;
OJ118A2015;NA;NA;2015144;2015158;NA;NA;2015;1ET96648;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;OJ118A;NA;NA;OJ118A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;NA;2.3;NA;NA;11;17.1;NA;NA;NA;
FP60B2015;NA;NA;2015145;2015159;NA;NA;2015;1EX14311;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FP60B;NA;NA;FP60B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;NA;NA;NA;NA;11.1;17.1;NA;NA;NA;
FP79A2015;NA;NA;2015143;2015157;NA;NA;2015;1EX15454;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FP79A;NA;NA;FP79A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;NA;1.8;NA;NA;11.3;17.1;NA;NA;NA;
FP60B2015;NA;NA;2015145;2015159;NA;NA;2015;1EX14310;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FP60B;NA;NA;FP60B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;NA;NA;NA;NA;11.3;17.1;NA;NA;NA;
FP60B2015;NA;NA;2015145;2015159;NA;NA;2015;1EX14313;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FP60B;NA;NA;FP60B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;NA;NA;NA;NA;11.3;17.1;NA;NA;NA;
OL252014;NA;NA;2014144;2014158;54;68;2014;1EX15652;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;OL25;NA;NA;OL25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;M;0.9;8.9;NA;11.4;17.1;NA;NA;NA;
FON127A2015;NA;NA;2015149;2015163;NA;NA;2015;1EX14507;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FON127A;NA;NA;FON127A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;NA;2.2;11.7;NA;11.4;17.1;NA;NA;NA;
SK192014;NA;NA;2014140;2014154;50;64;2014;1EX15319;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;SK19;NA;NA;SK19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;2.1;NA;NA;11.4;17.1;NA;NA;NA;
FK33A2014;NA;NA;2014142;2014156;52;66;2014;1EX15685;NA;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;FK33A;NA;NA;FK33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NONEXP (-3, JS);NA;experimental nests;reduced;NA;NA;NA;NA;NA;11.4;17.1;NA;NA;NA;
RM172014;NA;NA;2014141;2014155;51;65;2014;1EX15379;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RM17;NA;NA;RM17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;2.3;NA;NA;11.6;17.1;NA;NA;NA;
OJ118A2015;NA;NA;2015144;2015158;NA;NA;2015;1ET96655;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;OJ118A;NA;NA;OJ118A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;NA;2.4;11.1;NA;11.7;17.1;NA;NA;NA;
FP60B2015;NA;NA;2015145;2015159;NA;NA;2015;1EX14309;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;FP60B;NA;NA;FP60B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;NA;NA;11.4;NA;11.7;17.1;NA;NA;NA;
RM172014;NA;NA;2014141;2014155;51;65;2014;1EX15371;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RM17;NA;NA;RM17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;2.4;11;NA;11.9;17.1;NA;NA;NA;
RW542014;NA;NA;2014140;2014154;50;64;2014;1EX15345;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RW54;NA;NA;RW54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;M;1.9;NA;NA;11.9;17.1;NA;NA;NA;
TB4A2016;NA;NA;NA;NA;NA;NA;2016;1EX28162;M;NA;NA;NA;NA;NA;NA;NA;NA;TB4A;NA;NA;TB4A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;NA;NA;NA;11.9;17.1;NA;NA;NA;
RN142013;NA;NA;2013149;2013163;59;73;2013;1ET96003;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN14;130075;0;RN14;NA;NA;NA;NA;NA;NA;NA;NA;130075;NA;NA;A;1ET96003;cs;eggsamp;experimental nests;HO;NA;NA;2.7;NA;NA;12.1;17.1;NA;NA;NA;
FP122014;NA;NA;2014151;2014165;61;75;2014;1EX15768;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;FP12;NA;NA;FP12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;F;1.5;8.2;NA;NA;17.1;NA;NA;NA;
AN13C2014;NA;NA;2014142;2014156;52;66;2014;1EX15385;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;AN13C;NA;NA;AN13C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;nonmanipulated;NA;CONTROL NEST;nonmanipulated;NA;M;1.6;9;NA;NA;17.1;NA;NA;NA;
RE032014;NA;NA;2014138;2014152;48;62;2014;1EX15216;M;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;RE03;NA;NA;RE03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FLEAS;NA;experimental nests;FLEAS;NA;M;2;NA;NA;NA;17.1;NA;NA;NA;
RN142013;NA;NA;2013149;2013163;59;73;2013;1ET96006;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN14;130075;0;RN14;NA;NA;NA;NA;NA;NA;NA;NA;130075;NA;NA;G;1ET96006;cs;eggsamp;experimental nests;HO;NA;NA;2.6;NA;NA;11.6;17.11;NA;NA;NA;
FO9B2013;NA;NA;2013152;2013166;62;76;2013;1ET97118;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO9B;130028;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F;1ET97118;eggi;OIL;experimental nests;HO;NA;NA;NA;NA;NA;12;17.11;NA;NA;NA;
FP59B2016;NA;NA;2016141;2016154;50;64;2016;1EX28412;M;NA;NA;NA;NA;NA;NA;NA;NA;FP59B;NA;NA;FP59B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.1;NA;NA;NA;17.11;NA;NA;NA;
TUN79M2016;NA;NA;2016141;2016154;50;64;2016;1EX28275;M;NA;NA;NA;NA;NA;NA;NA;NA;TUN79M;NA;NA;TUN79M;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.7;NA;NA;NA;17.11;NA;NA;NA;
HA122013;NA;NA;2013156;2013170;66;80;2013;1ET97421;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;HA12;130050;1;ST24;NA;NA;NA;NA;NA;NA;NA;NA;130099;NA;NA;D;1ET97421;bsjs;+3;experimental nests;enlarged;NA;NA;NA;NA;NA;NA;17.11;NA;NA;NA;
TU1782013;NA;NA;2013155;2013169;65;79;2013;1ET97436;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;TU178;130104;0;TU178;NA;NA;NA;NA;NA;NA;NA;NA;130104;NA;NA;NA;1ET97436;bsjs;0;CONTROL NEST;nonmanipulated nest;NA;NA;NA;NA;NA;11.58;17.12;NA;NA;NA;
RO16B2013;NA;NA;2013149;2013163;59;73;2013;1ET96020;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RO16B;130085;0;RO16B;NA;NA;NA;NA;NA;NA;NA;NA;130085;NA;NA;C;1ET96020;cs;eggsamp;experimental nests;HO;NA;NA;NA;NA;NA;11.6;17.12;NA;NA;NA;
FO592013;NA;NA;2013152;2013166;62;76;2013;1ET97120;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO59;130036;0;FO59;NA;NA;NA;NA;NA;NA;NA;NA;130036;NA;NA;NA;1ET97120;cs;eggsamp;experimental nests;HO;NA;NA;NA;NA;NA;11.6;17.12;NA;NA;NA;
RU102013;NA;NA;NA;NA;NA;NA;2013;1ET97447;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RU10;130117;0;RU10;NA;NA;NA;NA;NA;NA;NA;NA;130117;NA;NA;NA;1ET97447;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;11.75;17.12;NA;NA;NA;
HA22013;NA;NA;2013156;2013170;66;80;2013;1ET97405;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;HA2;130051;0;HA2;NA;NA;NA;NA;NA;NA;NA;NA;130051;NA;NA;NA;1ET97405;bsjs;0;CONTROL NEST;nonmanipulated nest;NA;NA;NA;NA;NA;12.6;17.12;NA;NA;NA;
OG222013;NA;NA;2013153;2013167;63;77;2013;1ET96169;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;OG22;130120;0;OG22;NA;NA;NA;NA;NA;NA;NA;NA;130120;NA;NA;NA;1ET96169;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;NA;17.12;NA;NA;NA;
RW31C2016;NA;NA;2016144;2016154;53;67;2016;1EX28492;M;NA;NA;NA;NA;NA;NA;NA;NA;RW31C;NA;NA;RW31C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;1.5;NA;NA;NA;17.12;NA;NA;NA;
RU12013;NA;NA;NA;NA;NA;NA;2013;1ET97454;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RU1;130176;0;RU1;NA;NA;NA;NA;NA;NA;NA;NA;130176;NA;NA;NA;1ET97454;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;11.11;17.13;NA;NA;NA;
BK21A2016;NA;NA;2016140;2016154;49;63;2016;1EX28249;M;NA;NA;NA;NA;NA;NA;NA;NA;BK21A;NA;NA;BK21A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;M;1.73;NA;NA;11.5;17.14;NA;NA;NA;
RON23B2016;NA;NA;2016146;2016154;55;69;2016;1EX28189;F;NA;NA;NA;NA;NA;NA;NA;NA;RON23B;NA;NA;RON23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.3;NA;NA;11.7;17.14;NA;NA;NA;
SP872013;NA;NA;2013153;2013167;63;77;2013;1ET97110;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP87;130115;0;SP87;NA;NA;NA;NA;NA;NA;NA;NA;130115;NA;NA;NA;1ET97110;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;NA;17.14;NA;NA;NA;
FA39A2016;NA;NA;NA;NA;NA;NA;2016;1EX29019;NA;NA;NA;NA;NA;NA;NA;NA;NA;FA39A;NA;NA;FA39A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;NA;17.14;NA;NA;NA;
FKIII11A2016;NA;NA;2016140;2016154;49;63;2016;1EX14739;F;NA;NA;NA;NA;NA;NA;NA;NA;FKIII11A;NA;NA;FKIII11A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.5;NA;NA;NA;17.14;NA;NA;NA;
FO62A2016;NA;NA;NA;NA;NA;NA;2016;1EX30293;F;NA;NA;NA;NA;NA;NA;NA;NA;FO62A;NA;NA;FO62A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;NA;NA;NA;11;17.15;NA;NA;NA;
RW33A2016;NA;NA;2016147;2016154;56;70;2016;1EX28506;M;NA;NA;NA;NA;NA;NA;NA;NA;RW33A;NA;NA;RW33A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2;NA;NA;11.4;17.15;NA;NA;NA;
AN242013;NA;NA;2013150;2013164;60;74;2013;1ET96031;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;AN24;130004;0;AN24;NA;NA;NA;NA;NA;NA;NA;NA;130004;NA;NA;NA;1ET96031;cs;eggsamp;experimental nests;HO;NA;NA;NA;NA;NA;12.2;17.15;NA;NA;NA;
FO13D2013;NA;NA;2013145;2013159;55;69;2013;1ET96078;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO13D;130030;0;FO13D;NA;NA;NA;NA;NA;NA;NA;NA;130030;NA;NA;NA;1ET96078;NA;NA;experimental nests;HO;NA;NA;NA;NA;NA;12.5;17.15;NA;NA;NA;
FA30A2016;NA;NA;2016146;2016154;55;69;2016;1EX30233;NA;NA;NA;NA;NA;NA;NA;NA;NA;FA30A;NA;NA;FA30A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;NA;2.2;NA;NA;NA;17.15;NA;NA;NA;
BK21A2016;NA;NA;2016140;2016154;49;63;2016;1EX28243;F;NA;NA;NA;NA;NA;NA;NA;NA;BK21A;NA;NA;BK21A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;F;1.8;NA;NA;NA;17.15;NA;NA;NA;
RU102013;NA;NA;NA;NA;NA;NA;2013;1ET97448;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RU10;130117;0;RU10;NA;NA;NA;NA;NA;NA;NA;NA;130117;NA;NA;NA;1ET97448;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;11.26;17.16;NA;NA;NA;
FA41A2016;NA;NA;2016144;2016154;53;67;2016;1EX28480;F;NA;NA;NA;NA;NA;NA;NA;NA;FA41A;NA;NA;FA41A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;F;2;NA;NA;11.4;17.16;NA;NA;NA;
RW33A2016;NA;NA;2016147;2016154;56;70;2016;1EX28504;M;NA;NA;NA;NA;NA;NA;NA;NA;RW33A;NA;NA;RW33A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;1.7;NA;NA;11.9;17.16;NA;NA;NA;
OG272013;NA;NA;2013152;2013166;62;76;2013;1ET96188;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;OG27;130116;0;OG27;NA;NA;NA;NA;NA;NA;NA;NA;130116;NA;NA;NA;1ET96188;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;NA;17.16;NA;NA;NA;
FKN7A2016;NA;NA;2016139;2016154;48;62;2016;1EX14081;M;NA;NA;NA;NA;NA;NA;NA;NA;FKN7A;NA;NA;FKN7A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2;NA;NA;11.6;17.17;NA;NA;NA;
SP392013;NA;NA;2013152;2013166;62;76;2013;1ET96088;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP39;130125;0;SP39;NA;NA;NA;NA;NA;NA;NA;NA;130125;NA;NA;NA;1ET96088;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;NA;17.17;NA;NA;NA;
RW31C2016;NA;NA;2016144;2016154;53;67;2016;1EX28494;F;NA;NA;NA;NA;NA;NA;NA;NA;RW31C;NA;NA;RW31C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;2.8;NA;NA;NA;17.17;NA;NA;NA;
FO62A2016;NA;NA;NA;NA;NA;NA;2016;1EX30296;F;NA;NA;NA;NA;NA;NA;NA;NA;FO62A;NA;NA;FO62A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;NA;NA;NA;NA;17.17;NA;NA;NA;
FP12A2016;NA;NA;2016146;2016154;55;69;2016;1EX28144;M;NA;NA;NA;NA;NA;NA;NA;NA;FP12A;NA;NA;FP12A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;plus 3;experimental nests;NA;NA;M;1.9;NA;NA;9.8;17.18;NA;NA;NA;
SK15A2016;NA;NA;2016142;2016154;51;65;2016;1EX28327;F;NA;NA;NA;NA;NA;NA;NA;NA;SK15A;NA;NA;SK15A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;experimental nests;HO;NA;F;1.9;NA;NA;11.3;17.18;NA;NA;NA;
RW22B2016;NA;NA;2016140;2016154;49;63;2016;1EX28207;M;NA;NA;NA;NA;NA;NA;NA;NA;RW22B;NA;NA;RW22B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;1.8;NA;NA;11.4;17.18;NA;NA;NA;
FO13E2016;NA;NA;2016141;2016154;50;64;2016;1EX28426;F;NA;NA;NA;NA;NA;NA;NA;NA;FO13E;NA;NA;FO13E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;1.4;NA;NA;NA;17.18;NA;NA;NA;
RU312013;NA;NA;2013151;2013165;61;75;2013;1ET50607;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RU31;130119;0;RU31;NA;NA;NA;NA;NA;NA;NA;NA;130119;NA;NA;NA;1ET50607;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;NA;17.18;NA;NA;NA;
FON120A2016;NA;NA;NA;NA;NA;NA;2016;1EX30281;F;NA;NA;NA;NA;NA;NA;NA;NA;FON120A;NA;NA;FON120A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;F;NA;NA;NA;NA;17.18;NA;NA;NA;
SP872013;NA;NA;2013153;2013167;63;77;2013;1ET97102;NA;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SP87;130115;0;SP87;NA;NA;NA;NA;NA;NA;NA;NA;130115;NA;NA;NA;1ET97102;NA;NA;CONTROL NESTS;NA;NA;NA;NA;NA;NA;9.73;17.19;NA;NA;NA;
TUN118B2016;NA;NA;2016143;2016154;52;66;2016;1EX28387;M;NA;NA;NA;NA;NA;NA;NA;NA;TUN118B;NA;NA;TUN118B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;2.3;NA;NA;11.5;17.19;NA;NA;NA;
FA12A2016;NA;NA;NA;NA;NA;NA;2016;1EX28485;M;NA;NA;NA;NA;NA;NA;NA;NA;FA12A;NA;NA;FA12A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;NA;M;NA;NA;NA;11.6;17.19;NA;NA;NA;
